STATE/UT,DISTRICT,Year,Murder,Assault on women,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against SCs

MADHYA PRADESH,CHHATARPUR,2010,3,6,2,0,0,0,84,0,0,31

MADHYA PRADESH,CHHINDWARA,2010,3,7,2,0,1,0,8,0,0,32

MADHYA PRADESH,DAMOH,2010,2,3,0,0,0,2,50,0,0,29

MADHYA PRADESH,DATIYA,2010,6,4,0,0,0,1,4,0,0,104

MADHYA PRADESH,DEWAS,2010,1,5,2,0,0,0,4,0,0,86

MADHYA PRADESH,DHAR,2010,1,2,1,0,0,0,13,0,0,6

MADHYA PRADESH,DINDORI,2010,0,4,0,0,0,0,0,0,0,8

MADHYA PRADESH,GUNA,2010,2,7,0,0,0,0,18,0,0,34

MADHYA PRADESH,GWALIOR,2010,8,11,5,0,1,2,27,9,0,178

MADHYA PRADESH,HARDA,2010,1,2,0,0,0,0,12,0,0,2

MADHYA PRADESH,HOSHANGABAD,2010,1,5,2,0,0,0,71,0,0,55

MADHYA PRADESH,INDORE,2010,3,10,4,0,0,0,5,0,0,55

MADHYA PRADESH,INDORE RLY.,2010,0,0,0,0,0,0,0,0,0,0

MADHYA PRADESH,JABALPUR,2010,2,12,3,0,0,0,27,0,0,26

MADHYA PRADESH,JABALPUR RLY.,2010,0,0,0,0,0,0,0,0,0,0

MADHYA PRADESH,JHABUA,2010,0,0,0,0,0,0,1,0,0,1

MADHYA PRADESH,KATNI,2010,4,6,0,0,0,0,5,0,0,33

MADHYA PRADESH,KHANDWA,2010,2,3,0,0,0,0,3,0,0,32

MADHYA PRADESH,KHARGON,2010,0,5,0,0,0,0,6,0,0,13

MADHYA PRADESH,MANDLA,2010,0,3,0,0,0,0,4,0,0,6

MADHYA PRADESH,MANDSAUR,2010,2,6,6,0,0,0,3,0,0,64

MADHYA PRADESH,MORENA,2010,4,5,1,0,1,0,19,0,0,170

MADHYA PRADESH,NARSINGHPUR,2010,1,7,2,0,0,0,41,0,0,18

MADHYA PRADESH,NEEMUCH,2010,1,2,1,0,0,0,3,0,0,27

MADHYA PRADESH,PANNA,2010,0,4,0,0,0,0,1,0,0,36

MADHYA PRADESH,RAISEN,2010,3,14,3,0,0,1,39,0,0,50

MADHYA PRADESH,RAJGARH,2010,1,15,2,0,0,0,54,0,0,24

MADHYA PRADESH,RATLAM,2010,4,5,2,0,0,1,11,0,0,49

MADHYA PRADESH,REWA,2010,0,11,2,0,0,1,20,0,0,19

MADHYA PRADESH,SAGAR,2010,4,18,3,0,0,1,128,0,0,59

MADHYA PRADESH,SATNA,2010,2,12,0,0,0,1,9,0,0,40

MADHYA PRADESH,SEONI,2010,0,4,2,0,0,0,18,0,0,9

MADHYA PRADESH,SHAHDOL,2010,1,6,0,0,0,0,2,0,0,8

MADHYA PRADESH,SHAJAPUR,2010,4,13,3,0,0,1,2,4,0,36

MADHYA PRADESH,SHEOPUR,2010,1,2,1,0,0,0,19,0,0,26

MADHYA PRADESH,SHIVPURI,2010,9,8,1,0,0,2,16,0,0,43

MADHYA PRADESH,SIDHI,2010,1,1,3,0,0,1,2,0,0,10

MADHYA PRADESH,SIHORE,2010,2,18,3,0,0,1,19,0,0,72

MADHYA PRADESH,SINGRAULI,2010,0,2,1,0,0,0,1,0,0,6

MADHYA PRADESH,TIKAMGARH,2010,1,7,0,0,0,2,3,0,0,37

MADHYA PRADESH,UJJAIN,2010,3,8,3,0,0,2,3,0,0,117

MADHYA PRADESH,UMARIYA,2010,0,0,0,0,0,0,11,0,0,10

MADHYA PRADESH,VIDISHA,2010,4,17,4,0,0,3,21,0,0,132

MADHYA PRADESH,TOTAL,2010,102,316,69,0,3,24,877,13,1,1969

MAHARASHTRA,AHMEDNAGAR,2010,2,4,1,0,1,0,2,16,0,14

MAHARASHTRA,AKOLA,2010,1,4,0,0,1,0,0,14,0,7

MAHARASHTRA,AMRAVATI COMMR.,2010,1,3,1,0,0,0,0,5,0,7

MAHARASHTRA,AMRAVATI RURAL,2010,0,3,0,0,0,0,1,5,1,15

MAHARASHTRA,AURANGABAD COMMR.,2010,0,1,0,0,1,0,2,4,0,7

MAHARASHTRA,AURANGABAD RURAL,2010,0,0,0,0,0,1,1,7,0,18

MAHARASHTRA,BEED,2010,2,3,0,1,1,2,4,7,0,14

MAHARASHTRA,BHANDARA,2010,2,1,0,0,0,0,2,3,0,7

MAHARASHTRA,BULDHANA,2010,0,2,0,0,0,1,3,13,0,16

MAHARASHTRA,CHANDRAPUR,2010,1,3,1,0,1,0,2,4,1,20

MAHARASHTRA,DHULE,2010,0,0,0,3,2,0,0,9,0,11

MAHARASHTRA,GADCHIROLI,2010,0,0,0,0,0,0,0,0,0,4

MAHARASHTRA,GONDIA,2010,0,1,0,0,0,0,2,2,0,6

MAHARASHTRA,HINGOLI,2010,2,1,1,0,1,1,1,5,0,11

MAHARASHTRA,JALGAON,2010,1,1,3,1,0,1,2,2,0,25

MAHARASHTRA,JALNA,2010,0,1,1,1,1,0,2,9,0,16

MAHARASHTRA,KOLHAPUR,2010,0,3,0,3,0,0,0,6,4,10

MAHARASHTRA,LATUR,2010,2,0,2,0,0,0,2,10,12,23

MAHARASHTRA,MUMBAI COMMR.,2010,0,1,0,0,2,0,5,12,2,5

MAHARASHTRA,MUMBAI RLY.,2010,0,0,0,0,0,0,0,0,0,0

MAHARASHTRA,NAGPUR COMMR.,2010,1,2,0,0,0,0,1,6,0,9

MAHARASHTRA,NAGPUR RLY.,2010,0,0,0,0,0,0,0,0,0,0

MAHARASHTRA,NAGPUR RURAL,2010,0,4,2,0,0,0,1,0,0,14

MAHARASHTRA,NANDED,2010,1,2,0,0,1,1,12,13,0,33

MAHARASHTRA,NANDURBAR,2010,0,1,0,0,0,0,0,5,1,8

MAHARASHTRA,NASIK COMMR.,2010,0,0,0,0,0,0,0,0,0,1

MAHARASHTRA,NASIK RURAL,2010,0,5,0,4,0,0,1,9,0,11

MAHARASHTRA,NAVI MUMBAI,2010,0,2,0,0,0,0,0,2,0,2

MAHARASHTRA,OSMANABAD,2010,0,1,2,2,1,1,4,6,0,22

MAHARASHTRA,PARBHANI,2010,3,4,3,0,3,1,8,16,0,29

MAHARASHTRA,PUNE COMMR.,2010,0,7,1,0,0,0,1,10,0,5

MAHARASHTRA,PUNE RLY.,2010,0,0,0,0,0,0,0,0,0,0

MAHARASHTRA,PUNE RURAL,2010,2,7,1,0,0,0,1,17,4,26

MAHARASHTRA,RAIGAD,2010,0,2,0,1,0,0,1,2,0,5

MAHARASHTRA,RATNAGIRI,2010,0,1,0,1,0,0,0,3,0,6

MAHARASHTRA,SANGLI,2010,0,1,0,0,0,0,2,9,0,11

MAHARASHTRA,SATARA,2010,1,3,0,0,1,0,1,18,0,20

MAHARASHTRA,SINDHUDURG,2010,0,0,0,0,0,0,0,10,0,1

MAHARASHTRA,SOLAPUR COMMR.,2010,0,0,0,0,1,0,0,1,0,3

MAHARASHTRA,SOLAPUR RURAL,2010,0,2,0,3,1,0,3,16,0,30

MAHARASHTRA,THANE COMMR.,2010,0,4,0,1,0,1,1,24,0,15

MAHARASHTRA,THANE RURAL,2010,0,0,1,1,0,0,1,8,0,6

MAHARASHTRA,WARDHA,2010,0,3,1,0,1,1,1,4,0,8

MAHARASHTRA,WASHIM,2010,1,3,3,0,0,1,6,0,0,11

MAHARASHTRA,YAVATMAL,2010,1,3,1,0,0,0,1,7,0,7

MAHARASHTRA,TOTAL,2010,24,89,25,22,20,12,77,319,25,519

MANIPUR,BISHNUPUR,2010,0,0,0,0,0,0,0,0,0,0

MANIPUR,CHANDEL,2010,0,0,0,0,0,0,0,0,0,0

MANIPUR,CHURACHANDPUR,2010,0,0,0,0,0,0,0,0,0,0

MANIPUR,CID,2010,0,0,0,0,0,0,0,0,0,0

MANIPUR,IMPHAL EAST,2010,0,0,0,0,0,0,0,0,0,0

MANIPUR,IMPHAL WEST,2010,0,0,0,0,0,0,0,0,0,0

MANIPUR,SENAPATI,2010,0,0,0,0,0,0,0,0,0,0

MANIPUR,TAMENGLONG,2010,0,0,0,0,0,0,0,0,0,0

MANIPUR,THOUBAL,2010,0,0,0,0,0,0,0,0,0,0

MANIPUR,UKHRUL,2010,0,0,0,0,0,0,0,0,0,0

MANIPUR,TOTAL,2010,0,0,0,0,0,0,0,0,0,0

MEGHALAYA,GARO HILLS EAST,2010,0,0,0,0,0,0,0,0,0,0

MEGHALAYA,GARO HILLS SOUTH,2010,0,0,0,0,0,0,0,0,0,0

MEGHALAYA,GARO HILLS WEST,2010,0,0,0,0,0,0,0,0,0,0

MEGHALAYA,JAINTIA HILLS,2010,0,0,0,0,0,0,0,0,0,0

MEGHALAYA,KHASI HILLS EAST,2010,0,0,0,0,0,0,0,0,0,0

MEGHALAYA,KHASI HILLS WEST,2010,0,0,0,0,0,0,0,0,0,0

MEGHALAYA,RI-BHOI,2010,0,0,0,0,0,0,0,0,0,0

MEGHALAYA,TOTAL,2010,0,0,0,0,0,0,0,0,0,0

MIZORAM,AIZAWL,2010,0,0,0,0,0,0,0,0,0,0

MIZORAM,CHAMPHAI,2010,0,0,0,0,0,0,0,0,0,0

MIZORAM,KOLASIB,2010,0,0,0,0,0,0,0,0,0,0

MIZORAM,LAWNGTLAI,2010,0,0,0,0,0,0,0,0,0,0

MIZORAM,LUNGLEI,2010,0,0,0,0,0,0,0,0,0,0

MIZORAM,MAMIT,2010,0,0,0,0,0,0,0,0,0,0

MIZORAM,SAIHA,2010,0,0,0,0,0,0,0,0,0,0

MIZORAM,SERCHHIP,2010,0,0,0,0,0,0,0,0,0,0

MIZORAM,TOTAL,2010,0,0,0,0,0,0,0,0,0,0

NAGALAND,DIMAPUR,2010,0,0,0,0,0,0,0,0,0,0

NAGALAND,KIPHIRE,2010,0,0,0,0,0,0,0,0,0,0

NAGALAND,KOHIMA,2010,0,0,0,0,0,0,0,0,0,0

NAGALAND,LONGLENG,2010,0,0,0,0,0,0,0,0,0,0

NAGALAND,MOKOKCHUNG,2010,0,0,0,0,0,0,0,0,0,0

NAGALAND,MON,2010,0,0,0,0,0,0,0,0,0,0

NAGALAND,PEREN,2010,0,0,0,0,0,0,0,0,0,0

NAGALAND,PHEK,2010,0,0,0,0,0,0,0,0,0,0

NAGALAND,TUENSANG,2010,0,0,0,0,0,0,0,0,0,0

NAGALAND,WOKHA,2010,0,0,0,0,0,0,0,0,0,0

NAGALAND,ZUNHEBOTO,2010,0,0,0,0,0,0,0,0,0,0

NAGALAND,TOTAL,2010,0,0,0,0,0,0,0,0,0,0

ODISHA,ANGUL,2010,3,3,0,0,0,2,5,87,0,0

ODISHA,BALASORE,2010,0,1,0,0,1,1,85,132,0,0

ODISHA,BARAGARH,2010,0,4,1,0,0,0,10,55,0,0

ODISHA,BERHAMPUR,2010,0,1,0,0,0,0,2,9,0,7

ODISHA,BHADRAK,2010,0,0,0,0,0,0,26,52,0,0

ODISHA,BOLANGIR,2010,0,4,0,0,2,0,6,87,0,0

ODISHA,BOUDH,2010,0,2,0,0,0,0,6,9,0,0

ODISHA,CUTTACK,2010,1,2,0,0,0,0,4,74,0,0

ODISHA,DCP BBSR,2010,0,0,0,0,0,0,18,33,0,9

ODISHA,DCP CTC,2010,0,0,0,0,0,0,2,15,0,0

ODISHA,DEOGARH,2010,0,0,0,0,0,0,4,7,0,0

ODISHA,DHENKANAL,2010,1,0,0,0,4,0,22,70,0,0

ODISHA,GAJAPATI,2010,0,0,0,0,0,0,0,8,0,8

ODISHA,GANJAM,2010,1,2,0,0,0,0,0,38,0,0

ODISHA,JAGATSINGHPUR,2010,0,0,0,0,0,0,0,51,0,0

ODISHA,JAJPUR,2010,0,0,0,0,0,0,41,42,0,0

ODISHA,JHARSUGUDA,2010,0,0,0,0,0,0,6,11,0,0

ODISHA,KALAHANDI,2010,0,2,1,0,0,0,20,34,0,6

ODISHA,KANDHAMAL,2010,0,0,0,0,0,0,3,3,0,0

ODISHA,KENDRAPARA,2010,0,5,0,0,0,1,5,46,0,0

ODISHA,KEONJHAR,2010,0,0,0,0,0,0,26,32,0,0

ODISHA,KHURDA,2010,0,4,0,0,0,0,0,35,1,0

ODISHA,KORAPUT,2010,0,2,0,0,0,0,2,11,0,0

ODISHA,MALKANGIR,2010,0,1,0,0,0,0,0,12,0,0

ODISHA,MAYURBHANJ,2010,0,0,0,0,0,0,0,29,0,0

ODISHA,NAYAGARH,2010,1,1,0,0,0,1,33,40,2,0

ODISHA,NOWRANGPUR,2010,0,5,0,0,0,1,1,17,0,0

ODISHA,NUAPADA,2010,0,1,0,0,0,0,8,12,0,0

ODISHA,PURI,2010,0,4,0,0,0,0,18,98,0,0

ODISHA,RAYAGADA,2010,0,0,0,0,0,0,9,9,0,2

ODISHA,ROURKELA,2010,0,0,0,0,0,0,0,5,0,0

ODISHA,SAMBALPUR,2010,0,3,0,0,0,0,5,31,0,0

ODISHA,SONEPUR,2010,2,4,0,0,0,0,2,21,0,0

ODISHA,SRP(CUTTACK),2010,0,0,0,0,0,0,2,3,0,0

ODISHA,SRP(ROURKELA),2010,0,0,0,0,0,0,0,1,0,0

ODISHA,SUNDARGARH,2010,0,0,0,0,0,0,5,5,0,0

ODISHA,TOTAL,2010,9,51,2,0,7,6,376,1224,3,32

PUNJAB,AMRITSAR RURAL,2010,0,1,0,0,0,0,0,2,0,1

PUNJAB,BARNALA,2010,0,0,0,0,0,0,0,0,0,0

PUNJAB,BATALA,2010,0,0,0,0,0,0,0,3,0,0

PUNJAB,BHATINDA,2010,0,1,0,0,0,0,2,1,0,2

PUNJAB,CP AMRITSAR,2010,0,0,0,0,0,0,0,0,0,0

PUNJAB,CP JALANDHAR,2010,0,0,0,0,0,0,1,0,0,0

PUNJAB,CP LUDHIANA,2010,0,0,0,0,0,0,0,2,0,2

PUNJAB,FARIDKOT,2010,0,1,0,0,0,0,0,0,0,0

PUNJAB,FATEHGARH SAHIB,2010,0,0,0,0,0,0,0,1,0,0

PUNJAB,FEROZPUR,2010,0,0,0,0,0,0,0,3,0,0

PUNJAB,G.R.P,2010,0,0,0,0,0,0,0,0,0,0

PUNJAB,GURDASPUR,2010,0,0,0,0,0,0,0,2,0,2

PUNJAB,HOSHIARPUR,2010,0,0,0,0,0,0,3,2,0,6

PUNJAB,JALANDHAR RURAL,2010,0,0,0,0,0,0,2,3,0,6

PUNJAB,KAPURTHALA,2010,0,0,0,0,0,0,0,3,0,0

PUNJAB,KHANNA,2010,0,1,0,0,0,0,0,1,0,1

PUNJAB,LUDHIANA RURAL,2010,0,0,0,0,0,0,0,2,0,0

PUNJAB,MANSA,2010,1,5,0,0,0,0,0,1,0,1

PUNJAB,MOGA,2010,2,2,0,0,0,0,2,1,0,3

PUNJAB,MUKTSAR,2010,0,5,0,0,0,0,0,5,0,0

PUNJAB,PATIALA,2010,1,0,0,0,0,0,0,1,0,3

PUNJAB,ROPAR,2010,0,0,0,0,0,0,0,3,0,3

PUNJAB,SANGRUR,2010,0,0,0,0,0,0,0,5,0,0

PUNJAB,SAS NGR,2010,0,1,0,0,0,0,0,7,0,0

PUNJAB,SBS NAGAR,2010,0,0,0,0,0,0,3,0,0,0

PUNJAB,TARN TARAN,2010,0,1,0,0,0,0,0,2,0,0

PUNJAB,TOTAL,2010,4,18,0,0,0,0,13,50,0,30

RAJASTHAN,AJMER,2010,0,8,2,0,0,0,15,7,0,103

RAJASTHAN,ALWAR,2010,4,15,0,0,0,7,2,7,0,299

RAJASTHAN,BANSWARA,2010,0,0,0,0,0,0,1,1,0,5

RAJASTHAN,BARAN,2010,0,12,6,0,0,0,2,4,0,83

RAJASTHAN,BARMER,2010,2,2,0,0,0,0,0,2,0,151

RAJASTHAN,BHARATPUR,2010,3,14,0,0,0,5,4,2,0,437

RAJASTHAN,BHILWARA,2010,1,4,0,0,0,0,0,6,0,139

RAJASTHAN,BIKANER,2010,0,11,0,0,0,1,3,0,0,136

RAJASTHAN,BUNDI,2010,1,3,1,0,0,0,2,2,0,70

RAJASTHAN,CHITTORGARH,2010,0,1,3,0,0,1,0,5,0,103

RAJASTHAN,CHURU,2010,3,12,3,0,0,0,119,0,0,31

RAJASTHAN,DAUSA,2010,1,5,0,0,0,2,0,0,0,99

RAJASTHAN,DHOLPUR,2010,3,5,0,0,0,0,130,0,0,78

RAJASTHAN,DUNGARPUR,2010,0,0,0,0,0,0,0,0,0,8

RAJASTHAN,G.R.P. AJMER,2010,0,0,0,0,0,0,0,1,0,1

RAJASTHAN,G.R.P. JODHPUR,2010,0,0,0,0,0,0,0,0,0,0

RAJASTHAN,GANGANAGAR,2010,7,14,10,0,0,0,20,5,0,289

RAJASTHAN,HANUMANGARH,2010,7,11,9,0,0,0,11,4,0,230

RAJASTHAN,JAIPUR EAST,2010,1,5,0,0,0,0,0,5,0,52

RAJASTHAN,JAIPUR NORTH,2010,0,3,0,0,0,0,0,1,0,19

RAJASTHAN,JAIPUR RURAL,2010,1,5,0,0,0,4,1,7,0,185

RAJASTHAN,JAIPUR SOUTH,2010,0,0,0,0,0,0,0,1,0,33

RAJASTHAN,JAISALMER,2010,0,0,0,0,0,0,0,0,0,31

RAJASTHAN,JALORE,2010,1,1,0,0,0,0,0,2,0,105

RAJASTHAN,JHALAWAR,2010,3,9,3,0,0,4,1,0,0,107

RAJASTHAN,JHUNJHUNU,2010,5,4,1,0,0,1,8,5,0,111

RAJASTHAN,JODHPUR CITY,2010,0,0,0,0,0,0,9,0,0,26

RAJASTHAN,JODHPUR RURAL,2010,0,4,0,0,0,0,111,4,0,4

RAJASTHAN,KARAULI,2010,4,5,0,0,0,1,0,1,0,168

RAJASTHAN,KOTA CITY,2010,2,8,0,0,0,0,3,2,0,27

RAJASTHAN,KOTA RURAL,2010,0,6,0,0,0,0,2,3,0,51

RAJASTHAN,NAGAUR,2010,4,11,3,0,0,1,3,2,0,160

RAJASTHAN,PALI,2010,2,5,0,0,0,0,8,5,0,194

RAJASTHAN,PRATAPGARH,2010,0,1,0,0,0,0,3,0,0,20

RAJASTHAN,RAJSAMAND,2010,0,0,0,0,0,0,13,5,0,33

RAJASTHAN,SAWAI MADHOPUR,2010,0,0,1,0,0,2,0,0,0,81

RAJASTHAN,SIKAR,2010,1,11,3,0,0,2,2,0,0,143

RAJASTHAN,SIROHI,2010,0,0,2,0,0,0,30,2,0,25

RAJASTHAN,TONK,2010,0,4,3,0,0,0,38,4,0,83

RAJASTHAN,UDAIPUR,2010,0,1,1,0,0,0,23,8,0,54

RAJASTHAN,TOTAL,2010,56,200,51,0,0,31,564,103,0,3974

SIKKIM,EAST,2010,0,0,0,0,0,0,1,0,0,1

SIKKIM,NORTH,2010,0,0,0,0,0,0,0,0,0,0

SIKKIM,SOUTH,2010,0,0,0,0,0,0,0,0,0,0

SIKKIM,WEST,2010,0,0,0,0,0,0,0,1,0,0

SIKKIM,TOTAL,2010,0,0,0,0,0,0,1,1,0,1

TAMIL NADU,ARIYALUR,2010,0,0,0,0,0,0,5,33,0,0

TAMIL NADU,CHENNAI,2010,0,0,0,0,0,0,0,8,0,0

TAMIL NADU,CHENNAI RLY.,2010,0,0,0,0,0,0,0,0,0,0

TAMIL NADU,CHENNAISUBURBAN,2010,0,3,0,0,0,0,0,4,0,0

TAMIL NADU,COIMBATORE RURAL,2010,1,0,0,0,0,0,22,26,0,3

TAMIL NADU,COIMBATORE URBAN,2010,0,0,0,0,0,0,0,14,0,0

TAMIL NADU,CUDDALORE,2010,0,0,0,0,0,3,6,46,0,37

TAMIL NADU,DHARMAPURI,2010,0,0,0,0,0,0,0,28,0,0

TAMIL NADU,DINDIGUL,2010,0,0,0,0,0,0,0,45,0,0

TAMIL NADU,ERODE,2010,0,1,0,0,0,0,0,42,1,0

TAMIL NADU,KANCHIPURAM,2010,0,0,0,0,0,0,14,14,0,0

TAMIL NADU,KANYAKUMARI,2010,0,0,0,0,0,0,0,11,0,0

TAMIL NADU,KARUR,2010,1,0,0,0,0,0,0,15,0,0

TAMIL NADU,KRISHNAGIRI,2010,0,0,0,0,0,0,0,24,0,0

TAMIL NADU,MADURAI RURAL,2010,0,0,0,0,0,0,7,81,0,5

TAMIL NADU,MADURAI URBAN,2010,0,0,0,0,0,0,0,4,0,5

TAMIL NADU,NAGAPATTINAM,2010,2,0,0,0,0,0,27,21,0,0

TAMIL NADU,NAMAKKAL,2010,0,0,0,0,0,0,0,46,0,0

TAMIL NADU,NILGIRIS,2010,0,0,0,0,0,0,0,1,0,0

TAMIL NADU,PERAMBALUR,2010,0,0,0,0,0,0,4,23,0,0

TAMIL NADU,PUDUKOTTAI,2010,0,0,0,0,0,0,0,74,0,0

TAMIL NADU,RAMNATHAPURAM,2010,0,0,0,0,2,0,1,47,0,2

TAMIL NADU,SALEM RURAL,2010,0,0,0,0,0,0,0,75,0,4

TAMIL NADU,SALEM URBAN,2010,0,0,0,0,0,0,4,6,0,8

TAMIL NADU,SIVAGANGAI,2010,3,0,0,0,0,0,18,43,0,24

TAMIL NADU,THANJAVUR,2010,1,0,0,0,0,0,0,72,0,14

TAMIL NADU,THENI,2010,0,0,0,0,0,0,0,62,0,0

TAMIL NADU,THIRUNELVELI RURAL,2010,1,4,0,0,0,1,23,0,2,53

TAMIL NADU,THIRUNELVELI URBAN,2010,1,1,0,0,0,0,0,10,0,0

TAMIL NADU,THIRUVALLUR,2010,1,1,0,0,0,0,0,7,0,5

TAMIL NADU,THIRUVANNAMALAI,2010,1,0,0,0,1,0,1,53,0,7

TAMIL NADU,THIRUVARUR,2010,0,0,0,0,0,0,4,25,0,3

TAMIL NADU,THOOTHUGUDI,2010,0,0,0,0,0,0,0,31,0,0

TAMIL NADU,TIRUPPUR,2010,0,0,0,0,0,0,0,34,0,0

TAMIL NADU,TRICHY RLY.,2010,0,0,0,0,0,0,0,0,0,0

TAMIL NADU,TRICHY RURAL,2010,1,1,0,0,0,0,0,34,0,0

TAMIL NADU,TRICHY URBAN,2010,0,0,0,0,0,0,0,3,0,0

TAMIL NADU,VELLORE,2010,0,0,0,0,0,0,0,27,0,0

TAMIL NADU,VILLUPURAM,2010,0,0,0,0,0,0,0,103,0,0

TAMIL NADU,VIRUDHUNAGAR,2010,7,0,0,0,0,0,13,63,0,16

TAMIL NADU,TOTAL,2010,20,11,0,0,3,4,149,1255,3,186

TRIPURA,DHALAI,2010,0,0,0,0,0,0,0,0,0,0

TRIPURA,G.R.P.,2010,0,0,0,0,0,0,0,0,0,0

TRIPURA,NORTH,2010,0,0,0,0,0,0,1,0,0,0

TRIPURA,SOUTH,2010,0,0,0,0,0,0,1,1,0,7

TRIPURA,WEST,2010,0,0,0,0,0,0,0,0,0,1

TRIPURA,TOTAL,2010,0,0,0,0,0,0,2,1,0,8

UTTAR PRADESH,AGRA,2010,5,2,9,0,0,0,3,38,0,72

UTTAR PRADESH,ALIGARH,2010,5,12,15,0,0,2,6,30,0,97

UTTAR PRADESH,ALLAHABAD,2010,8,9,3,0,0,4,14,0,0,74

UTTAR PRADESH,AMBEDKAR NAGAR,2010,2,6,3,0,0,0,5,41,0,10

UTTAR PRADESH,AURAIYA,2010,1,1,1,0,0,1,1,0,0,33

UTTAR PRADESH,AZAMGARH,2010,4,10,6,0,0,2,10,0,0,64

UTTAR PRADESH,BADAUN,2010,1,1,1,0,0,0,0,0,0,11

UTTAR PRADESH,BAGHPAT,2010,0,2,0,0,0,0,0,0,0,5

UTTAR PRADESH,BAHRAICH,2010,3,4,0,0,0,0,0,0,0,245

UTTAR PRADESH,BALLIA,2010,0,3,1,0,0,2,11,8,0,32

UTTAR PRADESH,BALRAMPUR,2010,1,0,2,0,0,0,0,0,0,33

UTTAR PRADESH,BANDA,2010,2,9,4,0,0,1,5,31,0,56

UTTAR PRADESH,BARABANKI,2010,2,6,0,0,0,1,2,0,0,128

UTTAR PRADESH,BAREILLY,2010,5,9,3,0,0,0,0,54,0,27

UTTAR PRADESH,BASTI,2010,1,2,0,0,0,0,0,0,0,29

UTTAR PRADESH,BIJNOR,2010,2,3,2,0,0,0,2,0,0,57

UTTAR PRADESH,BULANDSHAHAR,2010,6,5,9,0,0,1,9,0,0,47

UTTAR PRADESH,CHANDOLI,2010,1,2,0,0,0,0,0,9,0,0

UTTAR PRADESH,CHITRAKOOT DHAM,2010,1,5,0,0,0,0,1,38,0,3

UTTAR PRADESH,CSM NAGAR,2010,1,8,0,0,0,0,1,30,0,1

UTTAR PRADESH,DEORIA,2010,1,3,0,0,0,0,0,0,0,35

UTTAR PRADESH,ETAH,2010,4,0,2,0,0,0,7,8,0,21

UTTAR PRADESH,ETAWAH,2010,2,2,0,0,0,0,1,0,0,52

UTTAR PRADESH,FAIZABAD,2010,5,5,2,0,0,0,2,99,0,0

UTTAR PRADESH,FATEHGARH,2010,1,1,4,0,0,0,2,14,0,12

UTTAR PRADESH,FATEHPUR,2010,5,5,6,1,1,1,11,0,0,89

UTTAR PRADESH,FIROZABAD,2010,6,2,6,0,0,0,7,0,0,73

UTTAR PRADESH,G.R.P.,2010,0,0,0,0,0,0,0,0,0,5

UTTAR PRADESH,GAUTAMBUDH NAGAR,2010,1,4,4,0,0,1,6,0,0,37

UTTAR PRADESH,GHAZIABAD,2010,13,11,11,1,1,0,7,0,0,86

UTTAR PRADESH,GHAZIPUR,2010,1,1,1,0,1,0,1,17,0,17

UTTAR PRADESH,GONDA,2010,0,2,3,0,0,0,0,0,0,72

UTTAR PRADESH,GORAKHPUR,2010,6,6,11,0,0,1,2,0,0,247

UTTAR PRADESH,HAMIRPUR,2010,3,2,0,0,0,1,2,60,0,28

UTTAR PRADESH,HARDOI,2010,4,6,6,0,0,2,36,44,0,126

UTTAR PRADESH,HATHRAS,2010,7,7,4,0,0,2,3,0,0,50

UTTAR PRADESH,J.P.NAGAR,2010,3,5,1,0,0,0,0,0,0,31

UTTAR PRADESH,JALAUN,2010,0,1,0,0,0,0,0,0,0,28

UTTAR PRADESH,JAUNPUR,2010,4,3,3,0,0,1,7,79,0,17

UTTAR PRADESH,JHANSI,2010,5,1,5,0,0,0,3,46,0,7

UTTAR PRADESH,KANNAUJ,2010,2,1,1,0,0,0,2,0,0,34

UTTAR PRADESH,KANPUR NAGAR,2010,16,15,22,0,0,0,15,0,0,192

UTTAR PRADESH,KANSHIRAM NAGAR,2010,1,2,0,0,0,0,1,0,0,37

UTTAR PRADESH,KAUSHAMBI,2010,2,4,1,0,0,0,2,0,0,24

UTTAR PRADESH,KHIRI,2010,7,8,0,0,0,2,25,17,0,53

UTTAR PRADESH,KUSHI NAGAR,2010,3,4,5,0,0,1,9,0,0,48

UTTAR PRADESH,LALITPUR,2010,0,3,1,1,2,0,0,25,0,10

UTTAR PRADESH,LUCKNOW,2010,5,17,13,0,1,1,9,111,0,75

UTTAR PRADESH,MAHARAJGANJ,2010,0,4,5,0,0,0,0,97,0,0

UTTAR PRADESH,MAHOBA,2010,2,3,2,0,0,0,0,48,0,20

UTTAR PRADESH,MAINPURI,2010,3,4,3,0,0,0,4,29,0,45

