Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1039,-1.575523748,0.053846051,1.096593708,-0.30209026,0.193594687,-1.463215023,-0.163212558,0.506951469,0.082100546,-0.810910781,-1.101503606,-0.338627112,-1.319786544,0.51978435,-0.153169487,0.176891631,-0.031730547,-0.361029952,-0.229525195,0.09861687,-0.081217362,-0.585296279,-0.030082757,0.384131796,-0.247677679,0.289668206,0.185017238,-0.031657998,1,0
1040,-1.278295861,-0.146482275,0.801662071,-1.47553028,0.22027014,-0.234303914,0.850141675,-0.049400651,0.278816017,-1.011310897,1.413063712,1.350309755,0.549429549,0.24206627,0.713864564,-1.5791001,0.48997099,-0.06804248,2.241837094,0.396727594,0.065533343,0.451919848,-0.260711413,-0.189847654,0.676255437,0.313575111,0.181776608,0.196366344,149.98,0
1040,-0.926909694,-0.150451618,0.442718983,-2.723154987,0.517450298,-0.315919942,1.285165257,-0.022306852,0.185709845,-1.706943875,0.845414768,0.758143015,-0.12515376,0.559587939,0.470252351,-0.421684423,-0.556572597,0.159613893,0.494364767,0.298773208,0.181237599,0.225204813,-0.000581447,-0.785772914,0.418998446,-0.078699449,-0.005909078,0.08281955,160,0
1040,0.141318847,0.352612413,1.050522405,0.549027397,-0.207914723,-0.032270847,0.106784953,0.078214348,-0.206778154,0.054429149,0.757366168,0.865889313,0.282449868,0.024752646,-0.250791637,-0.599821982,0.23422376,0.096788185,2.512500308,0.219703573,-0.070837047,-0.028084776,0.271166845,0.08609045,-1.577383889,0.835264252,0.209990518,0.234884871,25,0
1041,0.892379086,-0.345990825,0.051279664,0.741072106,-0.452616389,-0.724437378,0.41593207,-0.215841661,-0.235291967,-0.04581623,1.452341456,1.453898131,0.542250124,0.296938567,-0.71697288,-0.202751651,-0.225315382,-0.256772465,0.28258113,0.271976222,0.108916121,0.080448447,-0.254845806,0.63883133,0.568468713,0.503576423,-0.083777582,0.024183999,173,0
1041,1.256812842,0.649891457,-0.310299712,0.90538888,-0.054355365,-1.585495906,0.441332333,-0.370409271,-0.266421125,-0.614024998,0.500160452,0.328906217,0.453105009,-1.10731082,0.851270833,0.336521339,0.901722885,-0.037098193,-0.450585997,-0.051882536,-0.110156918,-0.235663299,-0.045510614,0.640205938,0.54675127,0.346590388,-0.029883333,0.041162299,0.76,0
1041,-0.828801052,1.30455435,2.227595837,1.379617265,0.511057146,0.012931589,0.836034589,0.168282084,-1.345195504,-0.103007892,-0.572898883,-0.635720875,-0.726645504,0.300558268,0.379709251,0.607204798,-0.497679074,-0.733174468,-1.630051612,-0.187657608,-0.175392108,-0.684126996,-0.129970761,0.002010142,0.144912161,-0.297442355,0.025463167,0.066998996,5.28,0
1041,0.811001537,-0.857559726,-0.449312102,0.339344659,-0.495668668,-0.753461154,0.493522439,-0.28378357,0.352968593,-0.290805295,-1.059512296,-0.228329018,-0.64269069,0.330678137,0.248059182,-0.082797425,-0.078272004,-0.454031622,0.404081916,0.426461328,0.035279497,-0.397046664,-0.377698876,-0.027973353,0.490278653,1.09491195,-0.150188428,0.033439392,274.72,0
1042,-1.434116076,0.052869398,-0.159703247,-2.385246464,0.83733502,-0.864148942,0.058738931,0.443636618,0.382263735,-1.246395197,0.73829173,1.038331179,0.001658777,0.846831337,0.642179434,-0.47441863,-0.264511498,0.158878331,0.859774848,-0.035199501,0.128404625,0.308762403,-0.416395984,-0.740970346,-0.116687798,-0.087127471,0.194358109,-0.02059825,1,0
1043,0.89674075,-0.630223598,0.405024418,0.582719458,-0.939855161,-0.568729554,-0.043449006,0.025717509,0.493936538,-0.141765956,1.011251759,0.477815104,-1.591525433,0.453184936,-0.687164914,-0.084879459,-0.009937157,-0.125556017,0.525236292,0.112209205,-0.100983936,-0.556825375,-0.081512553,0.550400557,0.244071187,0.461153048,-0.081473497,0.023913613,158,0
1045,-1.119841505,-0.321771166,1.051558759,-0.619303717,0.719416935,-0.528289985,1.079071051,-0.398037147,0.194018078,-0.573600406,-1.325985777,-0.010632059,0.445038891,-0.44683982,-0.291212796,0.247655884,-0.812578464,-0.378198395,-0.021368495,0.027482359,-0.214617283,-0.449083967,-0.02787414,-0.400251841,-0.305535659,0.236040284,-0.170330313,-0.032276362,158,0
1045,-1.909156887,-0.689586154,1.742658544,-1.188207911,0.98131849,-0.190054154,0.780530203,-0.021103022,0.197159957,-0.853233386,0.642153405,0.299012072,-1.239267992,-0.136593315,-1.509742178,0.247292421,-0.6791214,-0.549762029,-1.04946976,-0.31227685,-0.230256926,-0.476777426,-0.34150684,-0.268397191,0.432744679,0.265405231,-0.183403243,-0.238583444,158,0
1045,1.187860228,0.642762273,0.719049944,2.482415643,-0.143494778,-0.521830449,0.168840053,-0.152949057,-0.82696411,0.668363433,-0.418789954,0.256794114,0.706119829,0.147011384,0.469142002,0.686849236,-0.680080873,-0.383256435,-1.010794004,-0.106995385,-0.064654814,-0.200484666,0.01442548,0.389056853,0.44371886,-0.076635483,-0.004679535,0.026215266,4.68,0
1046,-1.792544805,0.068441153,0.802952858,-0.541977054,0.822320052,-0.87396567,0.203551671,0.126643205,0.202998396,-0.396481944,-1.430680747,0.187741472,0.511745598,-0.17829094,-0.202247767,0.266642629,-0.567586207,-0.361752545,0.110303467,0.048165998,-0.218152361,-0.560769552,-0.223479394,-0.396234309,-0.115364327,0.285137298,-0.285945823,-0.024594858,1,0
1046,-1.376631571,0.180299951,1.553672595,-0.029589849,1.102147003,-0.165468394,0.764656715,0.179189896,-0.967716549,-0.66632228,1.054138099,0.676394357,0.098210934,0.434382479,-0.067498809,0.176420119,-0.730607307,0.120716492,-0.795164588,0.23226159,0.241583477,0.312953896,-0.118165934,-0.311745052,0.70454641,-0.378981969,-0.007770489,0.064388158,91.18,0
1046,-0.470203923,0.920042569,1.648075765,-0.088815998,-0.216407194,-0.717205211,0.528960244,0.132735347,-0.495153568,-0.109645808,1.286119262,0.095316759,-1.238247564,0.579581903,0.25863372,0.389161677,-0.504026102,0.217203437,0.234172642,0.027239223,-0.176217604,-0.538619527,0.004124512,0.484923134,-0.290397939,0.0449622,0.254322226,0.110391774,2.69,0
1046,1.212170659,0.180869786,0.527343851,0.508260245,-0.436964114,-0.669641337,-0.046947913,-0.051187118,-0.193727927,0.105992158,1.457682024,0.983328011,0.091595539,0.464187581,0.347156791,0.506568504,-0.66626427,-0.028781382,0.171267389,-0.085583645,-0.205813637,-0.645088325,0.123137484,0.320433563,0.181842521,0.077414904,-0.034299029,0.00899525,4.49,0
1047,-0.373105279,1.073327227,1.288597022,0.074710601,0.052444092,-1.008570702,0.680016634,-0.062223518,-0.371528843,-0.505335451,-0.239423103,-0.150077799,-0.015211771,-0.400583308,0.9107513,0.389658544,0.015066861,-0.118505672,-0.08839272,0.120105095,-0.261162921,-0.703869026,-0.001595792,0.324620668,-0.161960409,0.072607361,0.24262984,0.098919851,4.99,0
1048,1.336653634,-0.608622499,0.608228955,-0.51667359,-1.170579824,-0.623160328,-0.663829661,-0.023751189,-0.684477828,0.666183891,1.252563733,0.309943386,-0.291267105,-0.21592856,-1.181924416,0.722707777,0.516137746,-1.315291369,1.152996787,0.035272818,0.041117776,0.165116636,-0.017544918,0.556650274,0.492815783,-0.273454188,0.009070915,0.004570683,9.5,0
1049,1.080314464,0.512805036,0.850856987,2.360856353,-0.076002734,0.145252851,-0.052729859,0.175039506,-1.007299665,0.795635989,1.610349488,0.770478736,-0.137865994,0.533100209,0.101963194,0.622250598,-0.544807369,-0.485479659,-1.067590514,-0.177529428,-0.155624977,-0.537392619,0.18631782,0.176749705,0.116036632,-0.266692285,0.005430153,0.017548841,5.47,0
1050,-0.202716846,-0.409710813,1.008928504,0.130943175,-1.499125565,1.021928546,-1.52239513,-2.443950325,1.196463758,-1.557942316,0.516678923,1.840311056,0.030434686,0.098478808,-0.291542876,-1.36888461,0.743488548,0.831934586,2.697586054,1.19028616,-1.024973294,1.180265102,-0.308459568,0.105945078,0.861745648,-0.175620215,0.185887473,0.284696498,198.83,0
1051,1.163870618,0.31106527,0.903827934,1.030910845,-0.527690324,-0.538599818,-0.126630491,-0.020165351,-0.210791003,0.109273543,1.690728588,1.479209621,0.813290693,0.267547282,0.359733739,0.470020757,-0.773697972,0.130412926,-0.159739191,-0.083115503,-0.119927033,-0.335582071,0.119314,0.508691504,0.27165451,-0.655279547,0.040023428,0.027469944,0.12,0
1051,1.252092075,-0.023376066,-0.421296672,-0.190476017,0.088894804,-0.594562993,0.27452738,-0.115958343,-0.206115511,0.056953382,0.651839633,0.212157797,-0.783746573,0.795950555,0.242994128,0.509871603,-0.670303,-0.121732474,0.872389089,-0.018717806,-0.372271737,-1.269411221,0.01226591,-0.496794536,0.245733167,0.737275479,-0.125021639,-0.01421389,44.48,0
1051,-0.838376303,1.327227174,1.037818002,-0.05624939,-0.087201745,-1.12623444,1.131148033,-0.528431554,-0.496186188,0.038765999,0.067340757,0.560418859,1.017123024,-0.089057684,0.491357865,-0.273956033,-0.245894171,-0.626966584,-0.051770408,-0.114637241,0.113110764,0.167948336,-0.146024432,0.789217152,0.046816564,0.345751395,-0.690741719,0.021975667,36.26,0
1051,1.205507962,0.360417469,-0.683728666,0.763135383,1.037503448,0.44871667,0.492303903,-0.066988175,-0.72478472,0.169520247,0.563048614,1.248810296,1.508712532,0.440332121,0.147635991,0.065915547,-0.870586199,-0.04886566,0.114030036,0.036050197,0.032253913,0.126973627,-0.346144027,-1.295444628,0.955697275,-0.192317169,0.002917639,-0.006460398,41.89,0
1052,1.262264469,0.212072041,0.196086761,0.309031837,0.04405354,-0.173570547,0.004732133,-0.052532171,-0.279046238,0.077687601,0.878976785,1.207652056,1.170327725,0.229949345,0.305641942,0.703999062,-1.019415372,0.126808014,0.47449702,0.010121754,-0.246602265,-0.722962969,0.005974874,-0.480123121,0.321884761,0.124971841,-0.03012868,0.003416221,8.99,0
1052,-0.354831243,0.678850456,1.928599441,0.268595771,0.214598429,-0.135650736,0.582576892,-0.013028247,-0.685509737,-0.00824379,1.710067557,0.172459827,-0.974601844,0.431314144,0.846838816,-0.330621765,-0.02481241,-0.214839935,0.590046326,0.062844794,-0.13007123,-0.291571047,-0.147516673,0.205789418,0.027218877,0.284555159,-0.203203378,-0.254254052,0.9,0
1053,1.237465429,-0.488220489,1.332896055,0.78725868,-1.406129954,-0.100443286,-0.908726739,0.039218671,-0.331145257,0.637357722,-0.914413553,0.531636209,1.023738156,-0.651842732,-0.087785744,-1.415811494,-0.045919692,1.190287015,-1.035278478,-0.47278819,-0.410252927,-0.504697234,0.061899936,0.370816569,0.316996123,-0.395362503,0.099298229,0.046787096,21.48,0
1053,-0.468556706,1.856877187,-0.111178324,0.878106378,1.579320445,-1.469831536,1.680831067,-0.683286657,-0.880670707,-1.179360827,2.740796228,-0.207602018,-0.356421411,-3.764570278,0.217745451,0.873857183,2.329874681,1.860909558,-0.445742201,0.145583854,-0.132301751,-0.119735625,-0.436880035,0.206308664,0.255560934,-0.449181608,-0.517264649,-0.300106831,2.33,0
1054,1.16421612,0.256008275,1.085754685,2.312421108,-0.075168012,1.163493627,-0.606673379,0.320808497,-0.239962751,0.630736005,-0.106858502,1.070778343,1.286881765,-0.512123965,-1.042714543,1.104243596,-1.154181353,0.536700043,-0.120898495,-0.0411909,-0.097933748,-0.103846662,-0.125748331,-0.818072688,0.460945519,0.008041334,0.044874304,0.016192861,1,0
1054,-0.819409906,0.599213833,2.171505226,2.225925543,0.871883706,1.581465214,-0.072612781,0.624037392,-1.251713254,0.213271182,0.649648272,0.432278839,0.742600842,0.038879936,1.87894054,-0.828606946,0.771818067,-1.790853876,-2.071422881,0.049013548,0.418877837,1.232204282,0.152596579,-0.622317333,-0.753108342,0.175682774,0.215977472,0.161463372,30.33,0
1055,-0.637175742,1.448758855,2.526165243,2.670064346,-0.091095857,0.230251616,0.375036405,0.197265951,-1.808595149,0.888108986,1.564406751,0.732580937,0.88524459,0.190509711,0.679901822,0.255050943,-0.276554708,0.366125416,1.026618657,0.389769311,-0.113912318,-0.28341966,-0.076983128,0.51528488,-0.084416857,0.010792849,0.335426609,0.153654823,10.62,0
1055,-0.130059435,0.902067066,1.027701744,0.319854514,0.354715639,-0.416394087,0.536939474,-0.030384522,-0.461501162,-0.520121296,-0.980264093,-0.658730753,-0.173013443,-0.307857111,1.400432838,0.419337615,-0.017048889,0.279241512,0.900993228,0.082551644,-0.279109806,-0.873096106,-0.104909201,-0.523470365,-0.071963942,0.231711165,-0.017216932,0.001953755,9.12,0
1055,-1.047260097,-0.414099798,3.61440858,3.551137319,-1.227880069,1.496923312,-0.210201207,0.352444594,0.450434271,0.233956984,-1.693704523,-0.518696592,-0.869870427,-1.280193544,-0.964162665,-0.652894706,0.688922829,0.454929585,1.274797568,0.66936917,0.209692109,0.78821811,0.117977861,0.425137135,0.209526773,0.502738471,-0.067870882,-0.099755798,196.33,0
1056,-0.409935136,1.085135107,1.280776119,0.016995479,0.30379855,-0.527665727,0.641580455,0.037427533,-0.47946142,-0.567585114,0.104480252,0.305181607,0.655143097,-0.509963425,1.086135668,0.062720913,0.25598706,-0.655150338,-0.45276384,0.12591462,-0.227039795,-0.53152837,0.013418493,0.038000463,-0.213308246,0.099747735,0.264674277,0.096800403,2.28,0
1057,-1.441258231,0.674871799,2.685482689,0.243825733,-0.558726028,0.764201035,0.143655724,0.05498495,1.554454075,0.063360485,-1.622257779,0.582454929,0.566107372,-1.805405303,-1.737417624,-0.770644341,0.127248341,-0.435649361,0.900136838,0.334172005,-0.357497538,-0.051797853,-0.462233217,-0.029357682,0.418553766,0.362261696,-0.432948862,-0.531988893,32.14,0
1057,-0.744589483,1.012386602,1.312602724,-0.733083266,1.092197069,0.252505894,1.332915397,-0.669983158,0.648343833,1.64425107,0.471910908,-0.2862368,-0.185634895,-0.738475989,0.45250709,0.418406027,-1.568036968,0.461025696,0.750050633,0.770427643,-0.579939845,-0.711884817,-0.282800094,-1.066937544,0.010560968,0.041685941,-0.072819208,-0.590267201,12.99,0
1058,-0.629947105,1.241010793,1.290352735,0.11123461,-0.441852065,-1.128839408,0.429557811,0.242219566,-0.760241161,-0.712778701,-0.22153259,0.513810961,0.595162204,0.427678611,0.645155273,0.18556357,-0.158292811,-0.463285157,-0.09112464,-0.140102509,-0.060370409,-0.319636562,0.147350292,0.711307711,-0.689641018,-0.03818456,-0.006291849,0.103115749,6.25,0
1059,-0.624419585,0.466594523,2.714423631,1.465794156,-0.4828218,1.278680577,0.515820118,0.089028044,0.817241201,0.236962889,0.737417568,0.61189985,-1.45462888,-0.850059696,-1.875571704,-1.61847495,0.821464136,-0.565229813,1.522727072,0.192277267,-0.41573938,-0.355568945,-0.103262036,0.19854989,-0.200875257,-0.46506471,0.001507758,-0.290982719,68,0
1059,1.276077031,-0.480325175,0.646087276,-0.432325691,-1.327196189,-1.319225897,-0.310318261,-0.340561682,-1.054958272,0.623381543,0.19618025,0.639787291,1.375306619,-0.10048795,0.81099385,-1.381280203,0.056474915,0.550129213,-0.981386935,-0.335300757,-0.415413934,-0.772980096,0.159585793,0.957534082,0.047946273,0.863421403,-0.054515437,0.026061399,48.43,0
1060,-1.933292619,0.37267689,0.60316665,-0.27760452,-1.228736843,-0.436063817,0.509819251,0.797888241,-0.452184775,-1.194286595,0.624701912,0.882000411,-0.751293402,0.728436619,-1.402815992,0.295308917,0.022840833,-0.031409627,0.144674389,-0.378216408,-0.003580134,-0.190195335,0.367919795,0.571413638,-0.159454533,0.306409738,-0.162907118,-0.268754225,158,0
1061,-0.640140415,1.047624382,0.744211318,0.710021568,0.044295971,0.135910593,0.194831106,0.655156706,-0.823101579,-0.280891427,0.665301341,-0.19809772,-1.636541454,1.2024436,0.732356424,-0.123292954,-0.015963421,0.514037304,0.489309644,-0.195547737,0.248750399,0.525982175,-0.083796429,-0.338865069,-0.344372825,-0.295197622,0.045589307,0.078221183,21.87,0
1062,-0.709055702,1.13821883,1.550884648,-0.053419122,-0.154220966,-0.629893691,0.614390836,0.084669328,-0.160146991,-0.038470125,0.055956794,-0.102925721,-0.522268708,0.214224299,1.144476143,-0.185329779,0.021388432,-0.865091801,-0.494947392,0.150016477,-0.215676909,-0.481209998,0.06559162,0.364426565,-0.274937088,0.087059822,0.388866308,0.178313198,8.99,0
1064,-0.4571108,0.580061922,2.167523945,-0.685630327,-1.14903014,0.061500138,-1.48121193,-2.563183148,-0.032810034,-1.375278133,-0.334708488,0.814592612,1.001112142,-0.080327367,1.06222736,1.245890172,-0.765076582,0.125813197,-1.257344127,0.695469688,-1.088453757,0.848251497,-0.233580635,0.493453881,1.069105157,1.129483084,-0.049186087,0.172375509,16.9,0
1065,1.313171055,0.078188172,-1.291722308,-0.483958518,2.140233296,3.181207656,-0.506358829,0.805117214,-0.073954224,-0.216964449,0.131562029,-0.028186926,0.011283286,-0.113145246,1.299882597,0.812676839,-0.495512824,0.166270273,0.17549242,0.030718029,-0.343276116,-1.147981047,0.096151402,0.946070435,0.37007642,0.110731257,-0.021649549,0.023466001,0.99,0
1065,-2.310903996,-0.782595097,1.213857113,-0.936380859,-2.030780489,1.151145421,2.363379533,-0.592590412,0.82777455,-0.319467021,0.836631222,0.739579612,0.501313094,-1.067187732,-0.885654551,0.869747997,-1.078431131,0.137966971,0.098306804,-1.172666061,-0.524001659,0.331994564,0.52796505,0.136041845,-0.126382591,0.816302816,0.343786444,-0.371840873,500,0
1066,-1.826790936,-0.114607847,2.707147539,-0.385146305,0.468572602,0.190943808,0.079639888,0.440311041,0.173560804,-1.006949857,0.825366228,0.983309176,-0.240911595,-0.409008178,-1.387539882,0.535376618,-0.842862702,-0.030364007,-1.709545154,-0.406917542,0.022180006,0.292221564,0.332209424,-0.020206061,0.610454354,-0.623199569,0.033417142,-0.017962623,3.5,0
1066,-0.119289779,-0.072672981,0.954165596,-1.74874347,-0.629336643,-0.262410366,-0.107886766,-1.046361699,-2.774309409,1.689599181,1.432664292,-0.926071766,-0.695110435,0.15626516,0.015219974,-1.336661644,1.014354077,0.085497251,0.527958683,-0.411974784,0.741758241,0.253104854,-0.015319032,0.201732074,-0.428461588,-0.108378367,0.046544572,-0.084812925,20,0
1069,0.77036137,-0.878471421,1.144303735,0.382111656,-1.577722975,-0.765326387,-0.288977424,-0.14191895,0.716406058,-0.473005822,0.168531007,1.191639647,1.277222502,-0.490574646,0.597462893,0.172347529,-0.100290565,-0.53255207,-0.199274013,0.445231462,0.118898767,0.040643335,-0.080420108,1.034630598,-0.022964955,0.939052159,-0.06987065,0.062923229,224.99,0
1069,-0.62129752,-0.565656197,2.290762745,-1.579011256,-0.49483837,0.089822864,-0.186945258,0.103765498,-0.744203042,0.127000411,1.218612967,0.032100032,-0.236583625,-0.807916872,-1.304451655,0.766347976,0.272433436,-1.154286622,-0.051175162,0.217801333,0.457632161,1.418744061,-0.145934719,0.267753217,-0.105539379,-0.222345611,-0.039552367,-0.100077291,50,0
1071,1.238209231,0.295100844,0.189521986,0.500020407,-0.156252199,-0.561697692,-0.026982081,-0.033304543,-0.198830687,-0.111796168,1.332410188,0.795032307,0.160584303,-0.103250439,0.421556834,0.77236414,-0.37323257,0.307783946,0.215401765,-0.063295306,-0.258471537,-0.780555165,0.077569554,-0.038016445,0.228845961,0.097535889,-0.027400517,0.017077904,0.89,0
1072,-0.61423757,0.844763776,1.437050941,-0.24744388,0.751802411,1.167459857,0.43299464,0.505112215,-0.483187314,-0.524890559,0.630005031,0.554048578,0.398309987,0.175797043,1.890177052,-1.084936195,0.783240497,-2.345258791,-1.540771084,0.009373134,-0.097987095,-0.064279327,0.122230957,-0.976276488,-0.48939917,0.198323596,0.3362619,0.107820418,12.48,0
1072,-0.501897735,0.200435439,1.217419148,-0.181981046,-0.420186471,0.083727689,0.990754962,0.063175657,-0.254466332,-0.67126791,0.586557623,0.600517726,-0.344149945,0.04341042,-1.003150244,-0.064073391,-0.27688261,0.092655239,0.869155748,0.283596872,-0.053072916,-0.319245248,0.187640296,0.030717421,0.038197108,0.460776872,-0.072873001,0.011141273,158,0
1072,-0.362937189,0.28074109,1.951772178,1.283349498,0.119781845,1.432110215,-0.23221326,0.586617421,0.496920345,-0.451906704,-0.181723646,0.938822448,-0.590435501,-0.580688991,-2.164401325,-1.071548512,0.542454976,-0.342732822,1.498676179,-0.030237432,-0.316566059,-0.527230925,-0.067388592,-0.671624725,-0.130434849,-0.43921059,0.137292004,0.037986448,10.95,0
1073,-1.133951714,-0.298663333,1.174210932,-2.590226248,-0.075721641,0.113189644,1.253950682,-2.40E-05,0.99500384,-2.30927516,-1.211423152,0.690149035,0.546812589,-0.431068518,-0.198251363,-0.857142403,-0.076172275,-0.528425331,0.221357453,0.367642507,0.064650582,0.097752235,-0.03666981,-0.711020147,0.882349536,-0.002630222,-0.028452941,0.055172325,202.37,0
1074,-2.248487589,-0.195669756,0.026949017,-0.525779538,-0.238758988,-0.033358769,0.162195819,0.928519753,-0.424215004,-1.133001198,-0.529027118,0.14224641,-0.931194912,0.923712402,-0.750816416,0.919011501,-0.565837034,0.547430633,0.516123574,-0.082562225,-0.032208412,-0.745756877,-0.243193008,-0.821632757,-0.030401997,0.335837573,-0.286997587,-0.243767805,158,0
1074,-2.248487589,-0.195669756,0.026949017,-0.525779538,-0.238758988,-0.033358769,0.162195819,0.928519753,-0.424215004,-1.133001198,-0.529027118,0.14224641,-0.931194912,0.923712402,-0.750816416,0.919011501,-0.565837034,0.547430633,0.516123574,-0.082562225,-0.032208412,-0.745756877,-0.243193008,-0.821632757,-0.030401997,0.335837573,-0.286997587,-0.243767805,158,0
1074,-2.445203879,-0.505494127,0.164511139,-0.449657966,0.460783926,-0.509034852,-0.490477677,1.060597482,-0.385591083,-1.053487631,-0.55381694,0.207330457,-0.933946489,0.969620711,-0.758697675,0.863809338,-0.53385509,0.559856837,0.502849688,0.171936885,0.060361216,-0.802101269,-0.299228824,-0.831607666,-0.05551823,0.315453952,-0.467257248,-0.167591102,1,0
1074,-2.445203879,-0.505494127,0.164511139,-0.449657966,0.460783926,-0.509034852,-0.490477677,1.060597482,-0.385591083,-1.053487631,-0.55381694,0.207330457,-0.933946489,0.969620711,-0.758697675,0.863809338,-0.53385509,0.559856837,0.502849688,0.171936885,0.060361216,-0.802101269,-0.299228824,-0.831607666,-0.05551823,0.315453952,-0.467257248,-0.167591102,1,0
1074,-0.295594055,1.022747456,1.534593343,-0.189536288,0.417759091,-0.545108994,0.998967505,-0.327714306,-0.409307518,-0.14132611,-0.536793473,0.373177683,1.369102756,-0.349400862,0.775206452,0.201969428,-0.751178756,-0.371414254,0.195513252,0.280125412,-0.293892552,-0.556323904,-0.123406908,-0.099532425,-0.108294467,0.069227457,0.10724843,-0.103839002,8.97,0
1075,-1.005381482,0.034618443,0.595854401,1.332323831,-0.321433764,1.133848581,1.93802418,-0.021497626,-0.553668742,-0.466465273,-1.181854109,0.388194504,1.189465647,-0.218294908,0.180870981,-0.951853259,0.232537601,-0.394978646,0.939359343,1.06733703,0.148161239,0.180382944,0.622064809,-0.769105565,0.215857276,-0.186751722,0.303608276,0.226491587,384.11,0
1077,-2.095310056,0.372402621,0.186650991,-0.440885718,-0.609495018,-0.073791794,0.923225302,0.323543101,0.044489233,-0.928567916,-1.703501761,0.297457122,0.534595034,-0.044513211,-0.662783915,0.280059941,-0.299693752,-0.376799018,0.276185415,-0.463425163,-0.209954324,-0.373132528,0.178694479,-0.383663894,0.014456997,0.334661663,-0.639994237,-0.252819768,158,0
1077,-3.936794069,-3.670519003,-1.4538205,2.299749994,-9.74943959,6.456410462,10.78408765,-2.160015892,-0.238116043,-1.004398447,-0.318436576,-1.981435107,-0.876498836,-1.095708801,1.132103161,1.643440088,-0.853989692,-0.165444597,-0.810784648,-2.203675593,-0.979104301,0.957186172,2.441959812,0.25060716,0.300907905,1.157866944,1.624284237,-1.638647215,2452.03,0
1077,1.05202671,-0.609957194,-0.441251654,-1.283972698,-0.686189614,-1.655514281,0.477158036,-0.442257346,1.028991382,-1.070207054,-0.103401152,0.515822107,-0.179564191,0.561302701,1.520703084,-0.719650808,-0.016231169,-0.272641878,0.774246527,0.213378936,0.053561295,-0.076397618,-0.245453094,0.443405992,0.638777472,-0.001669009,-0.050919026,0.031456767,160,0
1078,-0.340741876,1.146252788,1.294251791,0.059241257,0.040942818,-0.971109317,0.734557207,-0.085716496,-0.42731438,-0.519495528,-0.180265906,0.029424442,0.327476287,-0.471109656,0.871264661,0.374583428,-0.005445472,-0.162116535,-0.09106181,0.129881599,-0.261043797,-0.672912537,-0.014858927,0.334235464,-0.152375972,0.071443722,0.246571888,0.098731834,4.86,0
1078,-1.14942312,-0.017161019,2.044912908,-1.727736171,-0.72928668,0.19090017,-0.073947381,-0.007679714,-0.291318445,0.865102933,1.313162518,0.045948214,-0.161868121,-1.080573063,-1.251275592,0.693438401,0.199731293,-1.236749541,-0.061984014,0.16020364,0.338917208,1.447314075,-0.325727362,0.277068891,-0.132445913,-0.297371737,-0.629239969,-0.521018162,35.79,0
1079,1.317470316,-0.04071268,0.032014227,-0.374984858,-0.181072278,-0.370094008,-0.158119294,-0.025467919,0.080708866,-0.013207605,0.705436831,0.514784909,-0.0494645,0.424568233,0.518323102,0.702653691,-0.842502284,0.291956171,0.673933521,-0.049133613,-0.116096176,-0.35417469,-0.064965831,-0.442757442,0.314107948,0.995445808,-0.089683801,-0.015752641,0.77,0
1079,-1.690793721,-0.573617393,1.536470933,-0.332694405,1.105896379,-0.639727389,0.67701158,0.026058585,-0.172882647,-1.11788295,-1.593514717,0.170991733,0.469903281,-0.323618927,-0.920783446,0.213437474,-0.624621314,-0.35703686,-0.302216079,0.486082484,-0.065611907,-0.651773619,0.113954856,-0.446293057,0.736549901,0.181707493,-0.099673402,0.074168521,147.2,0
1079,-1.114720838,1.076514839,-0.695010284,-2.570389227,2.311144353,2.962517678,0.082176846,0.881408663,0.472181596,0.464360383,-0.165456051,-0.187815608,-0.113456794,-0.066180975,0.633622675,0.743671515,-1.16526691,-0.053912894,-0.426552003,0.490381615,-0.199781598,-0.528762102,-0.069945393,1.029340404,0.088503807,0.78244184,0.360887972,0.279172739,0.76,0
1080,-1.36085659,-0.064630647,0.249688289,-1.972553992,0.330231568,-2.247084862,0.149564922,0.19675493,0.536594882,-1.491304848,-0.494394226,0.450424219,-0.226258514,0.767685118,1.03193732,-0.6225363,0.036795414,-0.098021223,0.595669186,0.202512722,0.162813212,0.206387412,-0.152613612,0.432304945,-0.08399465,-0.141363457,0.25146645,-0.009977051,1,0
1081,1.405691455,-1.717452768,-0.766012122,-2.096124972,0.57136621,3.904354476,-1.811261351,0.941271151,-1.134769572,1.21740169,-0.919447527,-0.665536569,0.239276673,-0.87772083,-1.139949605,-0.799688413,0.650304609,0.129440121,0.639983833,-0.120335117,-0.308234566,-0.461254463,-0.121041083,1.023236248,0.666262479,-0.080959895,0.056200383,0.02396242,71.73,0
1082,-1.582446751,-0.003459349,0.647638645,0.348055991,0.588688821,-0.653230638,-0.126393653,0.434074167,-0.004567828,-0.499210895,-1.59841721,0.399719272,0.670577075,-0.056501171,-0.379910086,-0.02042832,-0.127801575,-0.295252407,0.640874357,0.158310999,-0.16352606,-0.524740383,-0.045022419,-0.412762228,0.238437143,0.280376951,-0.013852305,-0.008095976,20.07,0
1082,-0.661220773,0.338485862,2.178422022,0.223378802,-0.443082147,-0.081122099,0.26781803,0.161769091,-0.188408246,-0.551814052,1.044229223,1.203155923,0.550365662,-0.333719912,-0.958495678,-0.033646831,-0.316309454,0.376008894,0.318156466,0.156659153,0.283096334,0.879150231,-0.081151558,0.613355876,-0.184302466,0.403754164,0.098521489,0.133891901,59.9,0
